product_no,product_name,store,product_store_id,sales,promotion,date
5,FERRERO ROCHER      16PK 200G,b,5b,2349,1,10/12/14
5,FERRERO ROCHER      16PK 200G,d,5d,4170,1,10/12/14
5,FERRERO ROCHER      16PK 200G,a,5a,2143,1,10/12/14
5,FERRERO ROCHER      16PK 200G,c,5c,1951,1,10/12/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,27,0,10/12/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,5,0,10/12/14
3,KELLOGGS COCO POPS   650G,d,3d,111,1,10/12/14
3,KELLOGGS COCO POPS   650G,a,3a,141,1,10/12/14
3,KELLOGGS COCO POPS   650G,e,3e,70,1,10/12/14
3,KELLOGGS COCO POPS   650G,c,3c,18,1,10/12/14
3,KELLOGGS COCO POPS   650G,b,3b,78,1,10/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,12,1,10/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,57,1,10/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,46,1,10/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,74,1,10/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,67,1,10/12/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,7,1,10/12/14
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,2,1,10/12/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,16,1,10/12/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,26,1,10/12/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,1,10/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,26,0,10/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,34,0,10/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,24,0,10/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,29,0,10/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,9,0,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,45,1,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,9,1,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,32,1,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,33,1,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,29,1,10/12/14
7,COCA COLA 2L,e,7e,252,1,10/12/14
7,COCA COLA 2L,c,7c,119,1,10/12/14
7,COCA COLA 2L,b,7b,132,1,10/12/14
7,COCA COLA 2L,d,7d,184,1,10/12/14
5,FERRERO ROCHER      16PK 200G,e,5e,1705,1,10/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,168,1,10/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,76,1,10/12/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,32,0,10/12/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,22,0,10/12/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,16,0,10/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,11,0,17/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,2,0,17/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,25,0,17/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,21,0,17/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,27,1,17/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,42,1,17/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,29,1,17/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,14,0,17/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,13,0,17/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,16,0,17/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,21,0,17/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,49,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,27,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,35,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,32,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,9,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,39,0,17/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,16,0,17/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,20,0,17/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,2,0,17/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,41,0,17/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,23,0,17/12/14
7,COCA COLA 2L,e,7e,361,1,17/12/14
7,COCA COLA 2L,b,7b,558,1,17/12/14
7,COCA COLA 2L,c,7c,138,1,17/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,12,0,17/12/14
3,KELLOGGS COCO POPS   650G,d,3d,24,1,17/12/14
3,KELLOGGS COCO POPS   650G,a,3a,56,1,17/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,19,1,17/12/14
3,KELLOGGS COCO POPS   650G,e,3e,40,1,17/12/14
3,KELLOGGS COCO POPS   650G,b,3b,36,1,17/12/14
3,KELLOGGS COCO POPS   650G,c,3c,5,1,17/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,174,1,17/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,126,1,17/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,40,1,17/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,253,1,17/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,163,1,17/12/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,16,1,17/12/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,8,1,17/12/14
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,3,1,17/12/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,28,1,17/12/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,1,17/12/14
7,COCA COLA 2L,a,7a,468,1,17/12/14
7,COCA COLA 2L,d,7d,450,1,17/12/14
5,FERRERO ROCHER      16PK 200G,c,5c,967,0,17/12/14
5,FERRERO ROCHER      16PK 200G,b,5b,849,0,17/12/14
5,FERRERO ROCHER      16PK 200G,a,5a,642,0,17/12/14
5,FERRERO ROCHER      16PK 200G,d,5d,1573,0,17/12/14
5,FERRERO ROCHER      16PK 200G,e,5e,557,0,17/12/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,25,0,24/12/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,14,0,24/12/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,21,0,24/12/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,17,0,24/12/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,14,0,24/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,10,1,24/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,17,1,24/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,27,1,24/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,20,1,24/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,99,1,24/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,77,1,24/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,8,1,24/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,106,1,24/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,112,1,24/12/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,5,0,24/12/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,7,0,24/12/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,24/12/14
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,1,0,24/12/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,11,0,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,16,0,24/12/14
5,FERRERO ROCHER      16PK 200G,e,5e,234,1,24/12/14
5,FERRERO ROCHER      16PK 200G,b,5b,451,1,24/12/14
5,FERRERO ROCHER      16PK 200G,c,5c,177,1,24/12/14
5,FERRERO ROCHER      16PK 200G,d,5d,290,1,24/12/14
5,FERRERO ROCHER      16PK 200G,a,5a,332,1,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,17,0,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,3,0,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,14,0,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,16,0,24/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,15,0,24/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,11,0,24/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,25,0,24/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,5,0,24/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,24,0,24/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,6,0,24/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,12,0,24/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,5,0,24/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,25,0,24/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,13,0,24/12/14
3,KELLOGGS COCO POPS   650G,e,3e,41,1,24/12/14
3,KELLOGGS COCO POPS   650G,b,3b,21,1,24/12/14
3,KELLOGGS COCO POPS   650G,c,3c,5,1,24/12/14
3,KELLOGGS COCO POPS   650G,d,3d,22,1,24/12/14
3,KELLOGGS COCO POPS   650G,a,3a,42,1,24/12/14
7,COCA COLA 2L,e,7e,398,1,24/12/14
7,COCA COLA 2L,b,7b,351,1,24/12/14
7,COCA COLA 2L,c,7c,137,1,24/12/14
7,COCA COLA 2L,d,7d,400,1,24/12/14
7,COCA COLA 2L,a,7a,484,1,24/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,3,0,31/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,26,0,31/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,39,0,31/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,14,0,31/12/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,16,0,31/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,6,0,31/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,14,0,31/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,15,0,31/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,12,0,31/12/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,15,0,31/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,21,0,31/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,9,0,31/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,28,0,31/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,17,0,31/12/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,11,0,31/12/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,42,1,31/12/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,54,1,31/12/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,62,1,31/12/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,46,1,31/12/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,23,1,31/12/14
5,FERRERO ROCHER      16PK 200G,a,5a,10,0,31/12/14
5,FERRERO ROCHER      16PK 200G,e,5e,5,0,31/12/14
5,FERRERO ROCHER      16PK 200G,b,5b,9,0,31/12/14
5,FERRERO ROCHER      16PK 200G,d,5d,7,0,31/12/14
5,FERRERO ROCHER      16PK 200G,c,5c,6,0,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,2,1,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,6,1,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,5,1,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,19,1,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,1,31/12/14
3,KELLOGGS COCO POPS   650G,d,3d,14,0,31/12/14
3,KELLOGGS COCO POPS   650G,b,3b,12,0,31/12/14
3,KELLOGGS COCO POPS   650G,c,3c,6,0,31/12/14
3,KELLOGGS COCO POPS   650G,a,3a,28,0,31/12/14
3,KELLOGGS COCO POPS   650G,e,3e,17,0,31/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,50,0,31/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,56,0,31/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,1,0,31/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,45,0,31/12/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,72,0,31/12/14
7,COCA COLA 2L,c,7c,157,1,31/12/14
7,COCA COLA 2L,e,7e,556,1,31/12/14
7,COCA COLA 2L,b,7b,511,1,31/12/14
7,COCA COLA 2L,d,7d,458,1,31/12/14
7,COCA COLA 2L,a,7a,764,1,31/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,11,1,31/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,15,1,31/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,39,1,31/12/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,9,1,31/12/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,16,1,07/01/15
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,0,1,07/01/15
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,12,1,07/01/15
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,1,07/01/15
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,9,1,07/01/15
3,KELLOGGS COCO POPS   650G,a,3a,110,1,07/01/15
3,KELLOGGS COCO POPS   650G,d,3d,56,1,07/01/15
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,54,1,07/01/15
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,40,1,07/01/15
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,11,1,07/01/15
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,41,1,07/01/15
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,58,1,07/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,55,1,07/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,20,1,07/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,73,1,07/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,72,1,07/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,63,1,07/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,9,0,07/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,28,0,07/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,18,0,07/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,6,0,07/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,18,0,07/01/15
3,KELLOGGS COCO POPS   650G,b,3b,80,1,07/01/15
3,KELLOGGS COCO POPS   650G,c,3c,26,1,07/01/15
3,KELLOGGS COCO POPS   650G,e,3e,85,1,07/01/15
5,FERRERO ROCHER      16PK 200G,b,5b,190,1,07/01/15
5,FERRERO ROCHER      16PK 200G,d,5d,155,1,07/01/15
5,FERRERO ROCHER      16PK 200G,e,5e,60,1,07/01/15
5,FERRERO ROCHER      16PK 200G,a,5a,116,1,07/01/15
5,FERRERO ROCHER      16PK 200G,c,5c,86,1,07/01/15
7,COCA COLA 2L,a,7a,70,0,07/01/15
7,COCA COLA 2L,b,7b,71,0,07/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,35,0,07/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,26,0,07/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,12,0,07/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,36,0,07/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,61,0,07/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,12,0,07/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,5,0,07/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,7,0,07/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,10,0,07/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,34,1,07/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,15,1,07/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,40,1,07/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,30,1,07/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,55,1,07/01/15
7,COCA COLA 2L,e,7e,129,0,07/01/15
7,COCA COLA 2L,c,7c,45,0,07/01/15
7,COCA COLA 2L,d,7d,71,0,07/01/15
7,COCA COLA 2L,d,7d,62,0,14/01/15
7,COCA COLA 2L,e,7e,134,0,14/01/15
7,COCA COLA 2L,b,7b,87,0,14/01/15
7,COCA COLA 2L,a,7a,92,0,14/01/15
7,COCA COLA 2L,c,7c,49,0,14/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,41,1,14/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,36,1,14/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,57,1,14/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,8,1,14/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,50,1,14/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,6,0,14/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,23,1,14/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,48,1,14/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,40,1,14/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,30,1,14/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,17,0,14/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,12,0,14/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,11,0,14/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,9,0,14/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,3,0,14/01/15
5,FERRERO ROCHER      16PK 200G,d,5d,171,1,14/01/15
5,FERRERO ROCHER      16PK 200G,a,5a,101,1,14/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,16,0,14/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,14,0,14/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,39,0,14/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,25,0,14/01/15
5,FERRERO ROCHER      16PK 200G,e,5e,85,1,14/01/15
5,FERRERO ROCHER      16PK 200G,b,5b,156,1,14/01/15
5,FERRERO ROCHER      16PK 200G,c,5c,99,1,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,193,1,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,207,1,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,22,1,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,145,1,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,162,1,14/01/15
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,7,0,14/01/15
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,5,0,14/01/15
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,8,0,14/01/15
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,14/01/15
3,KELLOGGS COCO POPS   650G,d,3d,21,0,14/01/15
3,KELLOGGS COCO POPS   650G,e,3e,29,0,14/01/15
3,KELLOGGS COCO POPS   650G,c,3c,4,0,14/01/15
3,KELLOGGS COCO POPS   650G,b,3b,15,0,14/01/15
3,KELLOGGS COCO POPS   650G,a,3a,30,0,14/01/15
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,2,0,14/01/15
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,8,0,14/01/15
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,27,0,14/01/15
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,18,0,14/01/15
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,27,0,14/01/15
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,37,0,14/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,37,0,21/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,50,0,21/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,25,0,21/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,3,0,21/01/15
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,51,0,21/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,37,1,21/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,23,1,21/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,42,1,21/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,83,1,21/01/15
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,59,1,21/01/15
3,KELLOGGS COCO POPS   650G,e,3e,15,0,21/01/15
3,KELLOGGS COCO POPS   650G,c,3c,0,0,21/01/15
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,58,1,21/01/15
3,KELLOGGS COCO POPS   650G,d,3d,14,0,21/01/15
3,KELLOGGS COCO POPS   650G,b,3b,12,0,21/01/15
3,KELLOGGS COCO POPS   650G,a,3a,27,0,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,32,1,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,31,1,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,6,1,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,26,1,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,35,1,21/01/15
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,21/01/15
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,2,0,21/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,27,0,21/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,20,0,21/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,21,0,21/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,6,0,21/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,15,0,21/01/15
5,FERRERO ROCHER      16PK 200G,e,5e,5,0,21/01/15
5,FERRERO ROCHER      16PK 200G,d,5d,6,0,21/01/15
5,FERRERO ROCHER      16PK 200G,b,5b,4,0,21/01/15
5,FERRERO ROCHER      16PK 200G,a,5a,2,0,21/01/15
5,FERRERO ROCHER      16PK 200G,c,5c,3,0,21/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,33,1,21/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,56,1,21/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,104,1,21/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,25,1,21/01/15
8,WHISKAS TUNA      FLAVOUR 85G,c,8c,1,0,21/01/15
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,11,0,21/01/15
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,11,0,21/01/15
7,COCA COLA 2L,c,7c,520,1,21/01/15
7,COCA COLA 2L,b,7b,1542,1,21/01/15
7,COCA COLA 2L,d,7d,1197,1,21/01/15
7,COCA COLA 2L,a,7a,1412,1,21/01/15
7,COCA COLA 2L,e,7e,1194,1,21/01/15
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,20,1,21/01/15
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,51,1,21/01/15
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,55,1,21/01/15
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,52,1,21/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,52,1,28/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,7,1,28/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,64,1,28/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,30,1,28/01/15
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,46,1,28/01/15
5,FERRERO ROCHER      16PK 200G,e,5e,52,1,28/01/15
5,FERRERO ROCHER      16PK 200G,b,5b,44,1,28/01/15
5,FERRERO ROCHER      16PK 200G,d,5d,94,1,28/01/15
5,FERRERO ROCHER      16PK 200G,a,5a,59,1,28/01/15
5,FERRERO ROCHER      16PK 200G,c,5c,100,1,28/01/15
7,COCA COLA 2L,a,7a,456,1,28/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,27,1,28/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,41,1,28/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,51,1,28/01/15
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,30,1,28/01/15
7,COCA COLA 2L,e,7e,296,1,28/01/15
7,COCA COLA 2L,c,7c,119,1,28/01/15
7,COCA COLA 2L,b,7b,311,1,28/01/15
7,COCA COLA 2L,d,7d,244,1,28/01/15
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,25,0,28/01/15
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,33,0,28/01/15
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,7,0,28/01/15
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,29,0,28/01/15
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,30,0,28/01/15
3,KELLOGGS COCO POPS   650G,d,3d,27,0,28/01/15
3,KELLOGGS COCO POPS   650G,c,3c,7,0,28/01/15
3,KELLOGGS COCO POPS   650G,b,3b,16,0,28/01/15
3,KELLOGGS COCO POPS   650G,a,3a,38,0,28/01/15
3,KELLOGGS COCO POPS   650G,e,3e,28,0,28/01/15
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,110,1,28/01/15
